ticker	cik
dwog	869495
ntpy	1689490
wgei	726037
olmm	1615942
nuvi	1410708
xteg	1472468
medd	1370804
wlyw	1555214
lkai	831355
dbub	1076784
hybt	1086303
glbd	1524829
gigl	1381435
twer	1349437
nich	772263
exnt	1083706
webb	1011901
adyx	1054274
kwbt	1159275
hmpq	1602929
ngrp	1503161
bncm	1384939
adgo	869531
vldi	1100644
rlbd	1084133
cxus	1355559
hcgs	1102358
aiko	1405660
strz	1043156
ecox	1144169
stsc	1368761
imgl	1578523
bmtm	1568385
trnx	1353487
gltc	1403676
vtxb	1373467
glae	1014111
fteg	932265
vtnl	1641751
owcp	1431934
gmev	1382112
imth	1331612
hraa	1514443
chno	1530874
adsv	927454
rdar	1384365
pbaj	745543
iotc	1095130
tvog	1098343
bssp	1495028
pgec	790179
sfio	1484703
phbr	1407573
xrxh	1875746
bmmcf	1212787
znrg	1568875
jadg	1518171
prlx	1388410
masn	1486452
sfhi	1539551
wesc	1368275
ltsc	1108891
agtk	1040850
opvs	1571636
kdce	1049011
logx	1603494
chcr	22872
infx	1076310
aept	1715688
vcbdq	1636509
cbdl	1776073
ctdt	1435163
ecxj	1823635
smrn	1469207
amaz	1375618
wmlpq	1412347
sirc	1756704
mdfzf	1603961
atyg	1093636
biqif	1486299
beag	1557668
clubq	1281774
cxcq	1073489
gbbt	1647705
appb	1607549
xspt	1628104
ubia	1500242
nnrx	1451433
mfst	1522704
nann	1685570
sirr	1523526
wodi	704366
essi	1490873
clnv	1391426
dsox	1143238
cnabq	1436161
conc	790273
couv	1450307
cbkcq	883943
ottv	1479000
dnax	1419995
reac	1520528
mydx	1582341
ciix	1459482
acca	1001463
ahfd	1477472
frli	1223533
ptsc	836564
hpmm	1664038
gpiw	1550053
alpe	1023298
pacqf	1485922
mniz	1532926
pzoo	1533427
borny	1490366
bpol	1562201
soli	1750384
mdin	1045707
muss	723733
bees	1883389
mngg	1406588
destq	896985
cpfh	944696
bmxc	1613895
kgji	1089531
gbpt	1527844
devv	1555995
gteh	1591157
legx	1423579
lvpa	831378
rbzhf	1752108
rivx	1702541
glye	931799
brrn	1397795
bdgy	1567771
syne	1375063
aggg	1691906
papa	1757067
nbdr	1091418
potg	1403674
dirv	1441769
anfif	1552448
stth	1496818
kred	1527355
rgseq	1425565
plyz	1334589
lvbx	1473654
brti	1456212
clth	1411036
gsrx	1381240
wtnw	1713909
crgs	1063197
crxm	772320
gsih	1239188
pxpp	1660839
ccre	1083848
cnna	1368620
arst	1498122
sphs	1563855
uneq	1572317
yumaq	1672326
zaag	1893124
yswy	1859836
ysacu	1823587
yftd	1311673
yjgj	1699709
you	1856314
ymm	1838413
zing	1844270
zhec	1594114
zenv	1836934
zd	1084048
zghb	1778404
zgn	1877787
zvia	1854139
zws	1439288
zt	1849408
xcapx	1467631
xclix	1721413
xgeix	1642563
xfeax	1685531
xfin	1852749
xalcx	1729678
wwac	1853044
xsiax	1124959
xrtx	1729214
xwamx	1555085
xwmfx	1525355
xygj	1885840
xmtr	1657573
xilsx	1616037
xlsa	1849410
xlo	1840233
xpof	1802156
xpro	1575828
xptfx	1677615
xos	1819493
xpasx	1682662
xpax	1853397
xpdb	1855474
wolf	895419
woda	1862681
wnnr	1843714
wrby	1504776
wrmk	1609471
wqga	1851174
wrac	1855168
wloc	1415952
winv	1854463
weth	1826660
webr	1857951
wefcx	1586009
weib	1717976
weix	1771951
wejo	1864448
weav	1609151
we	1813756
wdi	1819559
wgld	1799858
wel	1877557
vtscy	1880866
vtex	1793663
vsac	1883983
vsco	1856437
vqs	1777765
vrar	1854445
vtyx	1851194
vuso	1855011
vxi	1689258
wbba	1787412
wbev	1782627
wbx	1866501
wbsi	1388295
wcap	1800044
wcat	1842760
warr	1820209
wavc	1849580
wave	1846715
wavs	1868419
wall	1724569
vlcn	1829794
vld	1825079
vlta	1819584
vln	1863006
vlns	1859902
vit	1855261
vlat	1843091
vmacu	1810491
vmeo	1837686
vmga	1875943
vnmt	1605057
vgfc	1878835
vflex	1681717
vhna	1868640
via	1606268
vemc	1846764
vev	1834975
vieda	1866547
vigl	1827087
visn	1837620
vine	1880343
viii	1848004
uncy	1766140
unl	1405513
unoo	1849470
unrv	1451512
unss	1434389
uph	1770141
up	1819516
ukwi	1856659
uga	1396878
ucasu	1723517
udmy	1607939
udn	1383149
ufin	1831583
twnt	1835512
tyra	1863127
tytp	1873951
tyde	1892492
vcor	1627041
veee	1855509
vdnt	1862979
vcxa	1848898
vcrrx	1687898
vcsa	1874944
vcmix	1515001
vcxb	1848948
vaxx	1851657
vbaq	1849590
vate	1006837
uwn	277058
vaqa	1851169
valn	1836564
vaci	1849125
val	314808
uspb	1289237
user	1557127
usl	1405528
utxou	1793081
uup	1383151
utaa	1879221
usqix	1691570
usci	1479247
usct	1860514
upyy	1677897
urgp	932352
upow	1469115
uptd	1844417
twcg	1845855
twcm	1849512
twcb	1845618
twks	1866550
twic	1845865
twlv	1819498
tufu	1863032
tugc	1847075
tsvt	1860782
tsy	1855248
tto	1843556
ttre	1846468
trny	1844300
tron	1847513
trtl	1847112
tryf	1117045
tsat	1845840
tsifx	1725295
tpst	1544227
tpta	1674356
trda	1689375
trcc	1843875
traq	1841230
trlc	1550453
tris	1852736
tpgt	1840926
tpba	1847090
tost	1650164
tony	1735532
top	1848275
tnt	1558924
toi	1799191
tnya	1858848
toac	1860482
tmin	1613685
tmtc	1879851
tngx	1819133
tlgy	1879814
tmc	1798562
tlnt	1752797
spk	1848097
spkb	1826435
spir	1816017
spgl	1847618
sprcf	1611746
sprk	1851562
sopa	1817511
soph	1840706
sovo	1856608
spel	1808945
speyx	1729895
sshi	1829311
ssic	1843162
ssbk	1689731
srzn	1824893
srrix	1581005
sql	1605888
srad	1836470
sqbgq	1648428
spta	1848452
strg	1803096
stsff	1585389
stvn	1849853
suac	1885461
sunf	1873885
sunl	1821850
svrh	737563
svmb	1647822
svna	1850699
svni	1849288
swbt	1848267
swag	1841800
svdn	1626078
svfd	1789192
svii	1843477
svix	1793497
strc	1826681
strn	1872525
stgc	1661779
stgw	876883
stfr	1585219
ster	1645070
stet	1858684
stab	1318641
ssu	1869858
ssr	1832879
syqh	710782
szzl	1829322
takax	1725472
tacq	1852038
talr	1426011
talk	1803901
swvl	1875609
swgc	1848669
swss	1838000
tdcx	1803112
tcyby	1436775
tcrx	1783328
tcpg	1842311
tcoa	1846750
tcn	1584425
tcg	1844537
tcbp	1872812
tcbs	1849466
tcbx	1781730
tcbc	1850398
tbld	1820378
tbsa	1843764
tbla	1840502
tega	1850239
tekc	1847419
tenk	1851484
tdspz	1890452
tgaa	1847355
tf	1882958
tetc	1840920
tfm	1850030
tfsa	1577134
thac	1863685
thch	1877333
thcp	1843993
tgr	1863099
tgvc	1865191
thrn	1844280
thro	1409431
thrx	1745020
thmb	1846735
tiplx	1551047
tkno	1850902
tjh	1860299
tivc	1787740
arta	1844840
arqq	1859690
ark	1843093
armt	1534155
armv	1625285
aris	1865187
ariz	1882078
arhs	1875444
argu	1865377
arac	1853864
arbe	1861841
arbk	1841675
asca	1868775
ascix	1716885
asav	1669368
asax	1824211
arte	1839990
arye	1852432
aspg	1844035
aspx	1846459
aspa	1854583
angh	1871983
anwwq	1344376
anvi	1570132
aogo	1881741
aoix	1544400
apcc	1854455
apcp	1846847
apac	1844981
apmi	1857662
apn	1849011
apoa	1862462
apgc	1840632
apgt	1353538
aptm	1845550
apxb	1843569
apxi	1868573
apxx	1653710
aqub	1863974
atxs	1454789
atspu	1840856
attp	1713210
atryx	1740076
auth	1666054
avac	1836478
aust	1817740
auna	1799207
auid	1534154
atwo	1844940
aur	1828108
aura	1501796
aurv	1849006
atip	1815849
atla	1869089
atai	1840904
astl	1860805
astr	1814329
atcc	1372954
atat	1853717
atek	1882198
axin	835662
axh	1855302
avte	1798749
avpt	1777921
avtx	1534120
avhi	1844507
avdx	1858257
avea	1850490
bamr	1837429
bafn	1649739
baca	1869673
azta	933974
azic	1787123
agdx	1601563
aggx	1085596
agil	1790625
agnpd	1642178
agri	1826397
ahi	1815436
ahpa	1846253
ahrn	1856696
aimd	1014763
aidg	1702015
aiad	743758
aib	1882963
airs	1870940
aip	1667011
alcc	1849056
aka	1865107
alpa	1842939
alor	1883962
alte	1842428
altp	1845136
altt	1843079
alit	1809104
allr	1860657
allg	1874474
alin-pa	1382298
ambp	1845097
amci	1843724
ampl	1866692
ampo	1554054
accc	1847507
acba	1844389
acaq	1869141
achn	1672571
achr	1824502
accv	1847499
acdi	1850316
aclhf	1871737
acmsy	1850767
aciv	1847500
ackit	1790121
act	1823529
acro	1847891
absi	1672688
abos	1576885
aatc	943034
aawh	1756390
aaidx	1754927
aaci	1844817
aaco	1843825
aacp	1822365
aadi	1422142
aace	1848084
aaau	1708646
aeon	1622667
aerc	1872356
aeha	1869974
aeae	1852016
aeib	1875655
aftr	1865975
affg	1469038
afac	1849489
adse	1879248
adrt	1864032
adgi	1832038
acxp	1736243
adal	1853928
ccts	1865861
ccsi	1866633
cclv	1729637
ccmc	1858966
cclfx	1735964
cdla	1873221
cdaq	1851909
ceai	1795938
ceas	1853404
cdp	1786485
cdtg	1793895
cdre	1860543
cdro	1866782
cbrg	1845149
ccbs	1756702
cccp	1696411
cccs	1818201
ccai	1846968
cavu	1850830
casm	764579
catl	1846470
calq	1843080
cadl	1841387
cain	1839527
cadcx	1678124
bxsl	1736035
bxt	1750145
bynou	1801417
byn	1852633
btbd	1718224
btlr	1680525
btnc	1844028
bull	1872195
bttx	1832415
btry	1857971
btvc	1846599
bwc	1854863
bwtr	1849604
bwv	1782107
clst	1849867
clrs	1801956
cmds	1770540
cmca	1865248
cmax	1813914
cloe	1849058
clrd	895665
clic	1843983
clin	1883984
cint	1868995
cion	1534254
cing	1862150
cifr	1819989
cian	1867752
ciig	1841338
cicx	1843794
civi	1509589
cite	1848437
city	872202
cjax	1763925
claq	1849820
clbt	1854587
clbr	1847064
clay	1855467
cgsi	1552358
cgtx	1455365
chab	1848885
cgccx	1676197
cho	1869113
chmt	1765048
chmx	1657045
chsn	1825349
chwa	1842356
cffs	1839519
cflt	1699838
cfsb	1879103
cenq	1841425
celu	1752828
cecl	926865
ceda	1852755
cedax	1722837
brw	826020
brsp	1717547
bros	1866581
brze	1676238
bsaq	1851908
bsec	1724001
brlt	1866757
bsga	1853084
bsky	1846804
btcw	1850391
bpypm	1545772
bon	1816815
bpac	1856724
brd	1847351
brdg	1854401
brds	1861449
brag	1867834
brbl	1399306
brig	1849349
briv	1844211
brkh	1871638
bnix	1845942
bnnr	1852332
bno	1472494
bnox	1191070
bocn	1856961
body	1826889
blfy	1846017
blgfx	1580733
blnd	1855747
blng	1842384
blms	1138608
blmt	1522420
bleu	1843370
blyff	1400561
bmac	1848020
blze	1462056
bmaq	1867757
blucx	1582138
beat	1779372
beer	1758951
belp	1749817
bcta	1844740
bcsa	1873441
bdry	1610940
bds	1831833
bblr	1873722
bbln	1866390
bauff	1817975
base	1845022
basxq	1109189
bar	1690437
bark	1819574
bchpy	1887388
bcic	1842668
bbwi	701985
bbuc	1871130
bird	1653909
bign	1753391
bigz	1836057
bidi	1864163
biof	1549145
bjdx	1704287
bitw	1723788
bkkt	1820302
bksw	1759528
bksy	1753539
bfyw	1852707
bgry	1824734
bgfdx	1710523
bfac	1880441
bfri	1858685
bhac	1851612
bhcv	1614826
bhg	1671284
bhil	1830210
cnm	1856525
cnrlx	1690996
cnrox	1737936
cnda	1851959
cndb	1851961
cncl	1130889
cnaq	1842431
cmtg	1666291
cmsl	1716195
cmrf	1498547
conxu	1823000
cook	1857853
cnta	1847903
cntq	1847986
coep	1819663
coco	1482981
crxt	1817944
crym	1533030
crua	1849030
crub	1849035
crgy	1866175
crec	1851230
crdl	1702123
cpar	1848410
cpop	1807389
cotrp	1283602
cors	1842659
cpaa	1841137
cprdx	1762562
cpya	1558235
cpz	1717457
crbu	1619856
crcl	1876042
dfgc	1585149
derm	1867066
ddi	1799567
ddl	1854545
defy	1886015
deft	1888274
deci	1668069
dbv	1354730
dcfc	1862490
dcgo	1822359
dcrc	1844862
dcrd	1848959
dcre	1854149
cxm	1569345
cybn	1833141
cyn	1874097
cyxt	1794905
cyto	1601936
czoo	1859639
daln	1413898
dals	1863294
daoo	1870471
dats	1648960
ctbo	1550518
ctii	1844513
ctkb	1831915
csic	1844592
csca	1731899
cwpe	1741220
cxac	1856242
cvrx	1235912
cwan	1866368
cvmca	1567925
cvcby	1879166
cviaq	1722287
curv	1792781
diii	1848052
dila	1843608
diah	1692981
diam	1825786
dice	1645569
didi	1764757
dkdca	1849380
distu	1818605
dghi	1854368
dgon	1845168
dh	1861795
dhac	1864531
dnbby	1498632
dna	1830214
dnaa	1850266
dnab	1850271
dnac	1850270
dnad	1850272
dnify	1487739
dno	1439567
doit	1847573
dole	1857475
doma	1722438
dnut	1857154
dnxg	1500861
docs	1516513
dlo	1846832
dmaq	1857086
dmob	1872309
dmys	1858327
dspq	1848694
drug	1827401
drs	1833756
drts	1871321
dsaq	1871745
drct	1880613
dpui	1791929
dpm	1775469
dpro	1786286
doug	1878897
dpcs	1857803
drfs	1857910
drma	1853816
dray	1852771
dwac	1849635
dycu	1830569
dtla-p	1575311
dtm	1842022
duol	1562088
dtc	1870600
dtrt	1865537
efht	1854156
eggf	1843973
eftr	1828522
egac	1851366
eic	1754836
eioax	1751156
eipa	1849687
elms	1784168
elev	1783032
elc	1348952
ecoa	1884431
ecvt	1708035
edbl	1809750
ednc	1864891
eaas	1737189
ecat	1864843
ener	1855555
encp	1879373
enfn	1868912
enjy	1830180
embk	1827980
eltx	1555192
elym	1768446
eresu	1814287
eoc	1877625
eoco	1843917
eocw	1843862
envx	1828318
entf	1870925
ensc	1716947
gsgg	1668523
gstc	1502152
gsun	1826376
gsqb	1849280
grta	1600626
grph	1815776
grouy	1437710
gsbyp	1815414
grvi	1775194
gpco	1841209
gpat	1834526
gplb	1392449
gree	1844971
graz	1734237
grab	1855612
graf	1845457
gogn	1852940
gobi	1854593
goxs	1791405
gotu	1768259
glue	1826457
gltr	1483386
glta	1852767
gmwx	1781929
gmvd	1760764
gnta	1838716
glasf	1848731
gigw	1600347
gjh	1286405
gjo	1340909
gjp	1343491
gjs	1356284
gjt	1357660
gipl	1837774
gipr	1651721
giw	1848795
gldm	1618181
glee	1843248
glgx	1661123
glli	1888734
glns	1375348
glspt	1821169
gbtt	1657564
gbrg	1822792
gdev	1848739
gcrex	1597634
gcsa	1846689
gdst	1858007
geex	1856774
gfgd	1876714
get	1867325
gfai	1804469
gfor	1845459
gfs	1709048
gfld	1842327
ggaa	1865697
gggv	1856519
ggi	1842966
ghrs	1855129
ggr	1886190
gif	1844512
gia	1844505
giac	1853314
gate	1838513
gaq	1852061
gaegf	1810254
gacq	1846288
gamb	1839799
fxc	1353612
fxco	1817565
fwrg	1789940
fxa	1353614
fxb	1353611
fxf	1353615
fxlv	1788717
fwbi	1604191
fwd	1857306
fwab	1847504
ftev	1839569
fthy	1810523
ftpa	1839972
ftrp	1865482
ftvi	1844336
fstn	1850010
fspr	1558536
fte	1856114
ftaa	1832696
frgt	1831417
fropx	1732078
frsh	1544522
fshp	1850059
frla	1849294
frey	1844224
frbn	1874495
fore	1832511
forg	1543916
foyo	1849633
foun	1862068
fnwd	919864
fnvt	1857855
fogo	1883631
fnnax	1737268
fiac	1854480
ficv	1855693
fkst	1458023
fgi	1864943
fgnb	1844364
fhlt	1851182
fhp	1785343
fna	1531978
fmg	1855262
flxe	1841227
flag	1855485
fllz	1659207
flya	1844650
flsh	1844969
flnc	1868941
flrz	1787462
eta	1829237
etacu	1814728
etor	1493318
etd	896156
etcg	1705181
eti-p	1427437
ethe	1725210
esmt	1863105
espi	1346526
esac	1865506
eras	1761918
evcm	1853145
eve	1861121
evgo	1821159
eubg	1171326
evtv	1563568
evtl	1867102
evvl	1759424
ewcz	1856236
exac	1844019
exai	1865408
evsd	1861853
evlv	1805385
exod	1821534
exfy	1476840
ezrg	1543066
fa	1210677
ezfl	1817004
facq	1861797
fatp	1865045
fbrt	1562528
fbox	1747624
fcrex	1688897
fcci	1807689
femy	1339005
ffie	1805521
fexd	1852407
fepi	726516
pxcly	1888175
pxmd	1811623
pwsc	1835681
px	1841968
pwp	1777835
ptra	1820630
ptlo	1871509
psny	1884082
psoix	1608016
pspc	1843716
psgi	1880249
psag	1833235
rcac	1874218
rcfa	1870143
rccc	1665598
rcda	1849801
rbot	1812173
qvcd	1254699
qwikf	1128790
qwnb	1844934
ram	1841867
rani	1856725
raii	1845184
radd	1847512
pycr	1839439
pyxs	1782223
qsi	1816431
qqcy	1776641
qpaa	1850047
qnzl	1841593
qniu	1837975
qnrx	1671502
rgf	1871149
rgg	1878628
rgc	1829667
rich	1856071
rico	1842219
rhdm	1874985
reve	1853651
rfmz	1817159
rgac	1846348
reai	1874113
rdw	1819810
refi	1867949
ree	1843588
reax	1862461
rent	1468327
rely	1782170
rdbx	1820201
rciax	1628040
rdmr	1657249
rdtx	1843548
rcor	1799850
rcpi	1849840
rivn	1874178
rjac	1852495
rkly	1852117
rklb	1819994
rkta	1844363
rlty	1866874
rlyb	1739410
rmgd	1847455
rmge	1847459
rmgf	1847458
rmgg	1847461
rmri	1556179
rmpl	1644771
rnaz	1829635
rner	1854461
rnw	1848763
roar	1890380
roc	1884516
rocc	77159
rocg	1855447
rocl	1885998
rnxt	1574094
roiv	1635088
rotk	1858721
rovr	1826018
rose	1870129
roni	1845437
rsvr	1824403
rskd	1851112
rrx	82811
rpid	1380106
rrac	1860879
sisi	1300734
sixwf	1515251
sivr	1450922
sigq	1867955
skya	1847152
skin	1818093
skmt	1713809
ske	1713748
skfg	1794942
sgil	1063489
sgml	1848309
sgmt	1400118
sgol	1450923
shap	1881462
shcr	1816233
shca	1848558
shmy	1766267
shpw	1784851
shqa	1844908
sidu	1879726
sier	1844135
sifi	1500213
smrt	1837014
smsa	1824988
smih	1839185
smge	1675426
smfr	1818331
smba	1542022
sldx	1827620
slgb	1674440
slgc	1837412
sli	1537137
slpa	1643319
slnh	64463
smap	1863990
slvm	1856485
slvr	1842644
snce	1819113
snda	1043000
snax	1691936
smtk	1817760
snpo	1856430
sntg	1810467
sflm	1086313
sg	1477815
sghc	1878057
sght	1531177
sgii	1869824
seat	1856031
seda	1846975
sevn	1452477
sesu	1885336
sepg	1846611
sera	1534969
sdwl	1753931
sdhi	1831762
sdec	1734669
scwo	933972
scua	1853594
scth	1703157
scma	1863428
scib	1849582
scic	1849584
scit	1803487
scac	1851977
scem	1851091
s	1583708
sabs	1833214
sacq	1845734
saddp	313151
rxst	1111485
ryan	1849253
rtpx	1828109
rway	1653384
rtva	1817241
rvac	1846136
sbea	1836707
sama	1843100
sang	1753368
saga	1855351
sagn	1639953
satl	1874315
pmfax	1723701
pmac	1870068
pltm	1690842
pik	1861522
phcc	1861681
pgss	1861541
pfta	1853580
phci	1620749
pics	1841644
phyt	1848756
port	1865200
pond	1842430
pono	1855631
pphp	1863460
pnt	1811764
pogo	1484074
pnyg	1784058
pmtg	1742691
pmtm	1718271
prm	1880319
prmi	1748669
proc	1863362
prlh	1856161
prdt	1853232
pre	1876431
prdex	1568905
prct	1588978
prbm	1848165
pplt	1460235
ppya	1894057
pall	1459862
pafo	1858414
paxs	1886878
payo	1845815
pacl	1890897
paci	1853070
oxus	1852973
oz	1807046
otii	1825377
otly	1843586
otmo	1842498
owl	1823945
owlt	1816708
owscx	1748680
oxac	1861622
ounz	1546652
outr	1847619
osaa	1845619
otec	1846809
ost	1803407
osi	1832136
pbax	1870404
pbbk	1849670
pblt	1771815
pcct	1844149
pcx	1855751
pdskx	1756404
peco	1476204
pegr	1847241
pfflx	1688554
pfhc	1881487
pepl	1873324
pev	1879848
nnmx	1473579
nn	1865631
nmai	1861115
nlcp	1854964
nlit	1854963
nlrt	1606254
nichx	1736510
netc	1854458
neov	1748137
nfgc	1840616
nfnt	1862327
nftt	1868304
nfys	1850502
nubi	1881551
ntwo	1847521
nu	1691493
nsal	1506042
ntar	1737270
nstd	1835814
nsts	1881592
nrds	1625278
nrdy	1819404
nrsn	1875091
nruc	70502
nrsax	1663712
npac	1844004
npct	1835068
npfc	1445831
npfd	1865389
npab	1837929
nowg	1761911
novv	1858028
oplf	1628228
opot	1848507
oria	1847416
orgn	1802457
onyx	1849548
onfa	1541165
onl	1873923
onon	1858985
ons	1810200
opfi	1818502
op	1869467
opad	1825024
olit	1866816
olpx	1868726
olv	1876336
omga	1850838
omed	1302573
ogn	1821825
ohaa	1870778
odza	1489300
odrs	1610718
nuvl	1861560
nuvo	1861520
nvct	1875558
nvei	1765159
nvno	1661053
nwac	1873504
nxmh	1811530
nvts	1821769
obt	1754226
obtc	1767057
odac	1849074
ocea	1836612
ocel	1557376
nxtp	1372183
nxu	1828536
oacc	1845036
oak-pa	1403528
ob	1454938
nyxh	1857190
oaca	1837226
lvdw	1503658
lvlu	1780201
lvo	1491419
lvox	1723648
lvpr	1436975
lvvp	1387061
lvvr	1563756
lxam	1740695
macs	1846622
madl	1052354
lylt	1870997
lyt	1816319
maaq	1870144
lzgi	1126115
lz	1286139
mbcq	1617291
mbd	1860444
mcfdx	1523289
mcg	1846510
mcld	1756499
mbsc	1856589
mcag	1859035
mcaa	1856995
mcae	1853775
mcaf	1853774
loha	1785880
locl	1840780
lova	1746278
locc	1848323
lnkb	1756701
lmdx	1685428
lkva	1853790
lll	1546383
lvac	1855450
luxau	1823767
ltva	1851195
lucd	1799011
ltry	1673481
lth	1869198
ltes	1586495
ltafx	1496254
lrfc	1571329
lris	1852341
lspr	1859007
lpc	1854074
kona	1265572
kpnt	1826202
kprx	1372514
kore	1855457
kvsd	1847037
ktta	1841330
kth	1283464
ktn	1283337
laaa	1848000
lax	1847846
larax	1753712
latg	1868269
law	1625641
lendx	1658645
lfg	1823766
lfta	1851991
lftru	1822873
lgcp	1661166
lcw	1847577
lcid	1811210
lcla	1854906
litt	1848364
lilm	1855756
lhiv	1846004
lhtv	1296884
lhca	1852084
lidr	1818644
lian	1831283
liby	1880151
licy	1828811
lgst	1860871
lgto	1883814
lgvc	1879297
nbab	1847890
nbad	1847888
nbld	1725516
ncac	1849475
nbxg	1843181
ne	1458891
ndmo	1793129
mvst	1760689
mxct	1287098
nalu	1647424
mytg	1617351
nabl	1834488
myna	1850453
mynz	1874252
myps	1823878
mysn	1879293
mtvc	1885754
muln	1499961
mtry	1860663
mttr	1819394
msth	1790320
mtek	1872964
mtal	1853021
mq	1522540
mrai	1844392
mpwf	1639970
mpra	1853436
mpgr	1582962
mndt	1370880
mnao	1710495
mntn	1863719
mnts	1781162
moos	1848164
mmic	1834887
mlxa	1847408
mmat	1431959
mlnk	1834494
mlct	1438943
mlai	1851625
mlan	1874848
mlst	1846362
mkfg	1816613
mktw	1805651
ml	1807846
mita	1847440
miro	1527096
mitq	1770236
mdvp	1671077
mdva	1645873
mcw	1853513
mcty	1846752
medu	1759413
mdxh	1872529
meac	1849902
meoa	1859310
meka	1870258
megi	1855066
mf	1851682
mgom	1697412
mio	1864290
mir	1809987
mimo	1823882
gtac	1848821
gtlb	1653482
gttj	1368757
gug	1864208
gtoo	1817712
gtor	1499855
gtpa	1837105
gtpb	1842046
gwii	1850487
gxo	1852244
gwygu	1812641
gvac	1867183
gvbt	1571804
gvci	1858503
gwh	1819438
hccr	1846064
hcma	1845368
hcti	1839285
hcvi	1842937
hcaa	1847107
haia	1848861
hac	1866411
hma	1850529
hmac	1894370
hlth	1628945
hlly	1822928
hlmn	1822492
hlbz	1788841
hive	1720424
hipo	1828105
hkd	1809691
hkit	1742341
hhgc	1822886
hghh	1665421
higr	1807616
hils	1861657
hhllu	1862594
higb	1850311
hdls	1804506
hcne	1843205
hcwb	1828673
hcxx	1821768
heps	1850235
hplt	1863181
hour	1874875
hpac	1871667
hori	1865533
hood	1783879
hrdg	1816978
hrt	1859285
hsqrx	1768966
hwtr	1144546
hxn	1796305
hwel	1845013
hwkz	1841144
huma	1818382
humc	1846091
htaq	1850038
hthc	1714420
htia	1561032
hugs	1836894
huak	1812673
htz	1657853
icr-pa	1690012
icvx	1786255
idiv	1688487
ifin	1862935
idw	1463833
ihita	1698508
ifit	1850741
igacu	1819496
icnc	1858351
icga	1837177
icgc	1878482
iccm	1584371
iber	1835205
iaum	1759124
ias	1842718
hzna	1833767
hyzn	1716583
keyr	1832161
keta	1843412
ketr	1866907
kcrd	1696025
kd	1867072
kind	1846069
kltr	1432133
klc	1873529
kang	1524190
kbsg	1631256
kbsr	1482430
kbtc	1790727
kcgi	1865407
jsmm	1680237
jspr	1788028
jugg	1842609
jtec	1867532
jun	1838814
juns	1679628
jxn	1822993
jwac	1883799
jaac	1846189
jaca	1847280
janx	1817713
jaqc	1817868
ixhl	1873875
jatt	1855644
jengq	1538789
jemc	1537528
jbk	1284143
izm	1854572
ixaq	1852019
ivt	1307748
ivca	1852889
ivcb	1857410
ivcp	1845123
jggc	1857518
jia	1798255
jmac	1874259
jmexf	1735664
joby	1819848
infa	1868778
inki	1753373
inkt	1840229
indp	1857044
indi	1841925
inab	1740279
inaq	1862463
inre	1528985
intm	1835104
ints	1567264
inte	1850262
inta	1565687
inst	1841804
imrx	1790340
impp	1876581
imgo	1623715
immx	1873835
imaq	1846235
ilac	1846550
ilag	1814963
iinn	1837493
ihs	1876183
ipas	1053374
ipax	1844452
ionm	1798270
ionq	1824920
iot	1642896
ioac	1854275
iobt	1865494
ipgyy	1029974
iqmd	1850051
ipvi	1839611
ipw	1830072
itaq	1841586
ispc	1558569
iso	1615055
isign	727634
is	1837430
isaa	1845601
isap	1851833
irnt	1777946
irrx	1854795
irme	1839133
irdey	1530256
iren	1878848
googl	1652044
brk-b	1067983
lvmhf	824046
jpm-pc	19617
babaf	1577552
bml-pg	70858
asmlf	937966
bml-ph	70858
bml-pl	70858
bml-pj	70858
bac-pl	70858
bac-pk	70858
bac-pb	70858
nonof	353278
wfc-pl	72971
wfc-pq	72971
wfc-pr	72971
nvsef	1114448
rydbf	1306965
rds-b	1306965
rydaf	1306965
tbb	732717
snejf	313838
sapgf	1000184
azncf	901832
bhpbf	1171264
pccyf	1108329
bhplf	811809
unlyf	217410
jdcmf	1549802
ttfnf	879764
wfc-pc	72971
dgeaf	835403
snynf	1121404
hbcyf	1089113
budff	1668717
glaxf	1131399
rtppf	863064
usb-ph	36104
ciljf	1268896
idexf	1438656
gs-pa	886982
sftbf	1065521
ebbnf	895728
eadsf	1378580
gs-pd	886982
ms-pa	895421
bpaqf	313807
usb-pp	36104
stohf	1140625
bnpqf	310732
btaff	1303523
usb-pm	36104
atlky	748954
ms-pi	895421
gs-pj	886982
gs-pk	886982
attlf	748954
ms-pf	895421
ms-pe	895421
pbr-a	1119639
ablzf	1091587
atlkf	748954
snpmf	1123658
puk-pa	1116578
sfbqf	1065521
glcnf	1524684
pdrdf	899108
spg-pj	1063761
rlxxf	929869
bamgf	1001085
ifnnf	1107457
rbgpf	1420798
dcue	715957
amov	1129137
ingvf	1039765
dogef	1679771
puk-p	1116578
bcdrf	891478
webnf	719245
schw-pd	316709
smi	1267482
chgcf	1453934
toyof	1094517
nggtf	1004315
eipaf	1002242
mraaf	1450468
smfnf	1022837
met-pe	1099219
hndaf	715153
stmef	932787
psa-ph	1393311
pukpf	1116578
stz-b	16918
enba	895728
vodpf	839923
lldtf	1160106
bclyf	312069
tkphf	1395064
expgf	1376891
crhcf	849395
rsmdf	943819
gpdnf	1048515
bbvxf	842180
bbdo	1160330
clpbf	1294325
sauhf	1451279
codgf	1012037
vwsyf	1330306
all-pg	899051
all-pb	899051
rbspf	844150
erixf	717826
bf-b	14693
all-ph	899051
rylpf	313216
nokbf	924613
